,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
137,-72.0,-71.0,-74.0,-65.0,-72.0,-73.0,-67.0,-78.0,-80.0,-74.0,-70.0,-81.0,-68.0,-78.0,-95.0,-74.0,-80.0,-80.0,-65.0,-65.0,-77.0,-65.0,-72.0,-71.0,-72.0,-65.0,-79.0,-74.0,-79.0,-72.0,-81.0,-80.0,-95.0,-95.0,-77.0,-74.0,-95.0,-95.0,-95.0,-75.0,-83.0,-74.0,-95.0,-67.4870283018868,-95.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-83.0,-83.0,-95.0,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-83.0,-95.0,-95.0,-95.0,-83.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
138,-69.0,-70.0,-73.0,-70.0,-69.0,-69.0,-71.0,-79.0,-76.0,-73.0,-71.0,-76.0,-68.0,-79.0,-95.0,-70.0,-76.0,-76.0,-70.0,-69.0,-77.0,-69.0,-69.0,-71.0,-71.0,-71.0,-79.0,-73.0,-79.0,-72.0,-76.0,-77.0,-95.0,-95.0,-79.0,-73.0,-95.0,-95.0,-95.0,-73.0,-83.0,-73.0,-95.0,-67.4870283018868,-95.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-83.0,-83.0,-95.0,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-83.0,-95.0,-95.0,-95.0,-83.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0
139,-64.0,-74.0,-75.0,-70.0,-66.0,-65.0,-73.0,-79.0,-69.0,-75.0,-73.0,-71.0,-68.0,-79.0,-95.0,-64.0,-69.0,-70.0,-70.0,-69.0,-77.0,-69.0,-73.0,-74.0,-74.0,-73.0,-79.0,-74.0,-79.0,-64.0,-69.0,-70.0,-95.0,-95.0,-79.0,-74.0,-95.0,-95.0,-95.0,-75.0,-83.0,-74.0,-95.0,-67.4870283018868,-95.0,-95.0,-83.0,-78.0,-80.0,-80.0,-80.0,-95.0,-95.0,-79.0,-79.0,-79.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-83.0,-83.0,-95.0,-80.0,-83.0,-83.0,-83.0,-95.0,-83.0,-83.0,-95.0,-95.0,-95.0,-83.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0
140,-66.0,-63.0,-79.0,-69.25,-66.0,-66.0,-65.0,-68.0,-70.0,-79.0,-71.0,-79.0,-69.25,-76.69600938967136,-95.0,-66.0,-70.0,-70.0,-69.0,-75.0,-69.5,-68.0,-72.0,-68.75,-72.0,-69.5,-75.0,-79.0,-76.0,-63.25,-72.0,-70.0,-95.0,-95.0,-76.61282051282052,-79.0,-95.0,-79.0,-95.0,-79.0,-83.0,-79.0,-76.0,-63.25,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-80.0,-80.0,-81.0,-95.0,-95.0,-80.0,-81.0,-79.0,-95.0,-80.0,-80.0,-95.0,-95.0,-95.0,-83.0,-95.0,-80.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
141,-63.0,-69.0,-79.0,-69.0,-65.0,-65.0,-68.0,-69.0,-73.0,-79.0,-71.0,-79.0,-68.0,-76.69600938967136,-95.0,-64.0,-72.0,-73.0,-70.0,-70.0,-70.0,-70.0,-69.0,-70.0,-69.0,-68.0,-68.0,-79.0,-76.0,-64.0,-72.0,-73.0,-95.0,-95.0,-76.61282051282052,-79.0,-95.0,-79.0,-95.0,-79.0,-83.0,-79.0,-76.0,-64.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-80.0,-82.0,-83.0,-95.0,-95.0,-80.0,-81.0,-79.0,-95.0,-81.0,-81.0,-95.0,-95.0,-95.0,-83.0,-95.0,-80.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
142,-65.0,-71.0,-79.0,-69.0,-66.0,-66.0,-71.0,-69.0,-74.0,-79.0,-70.0,-79.0,-69.0,-76.0,-95.0,-65.0,-74.0,-75.0,-69.0,-69.0,-69.0,-70.0,-71.0,-68.0,-71.0,-68.0,-69.0,-79.0,-76.0,-64.0,-74.0,-74.0,-79.0,-95.0,-75.0,-79.0,-95.0,-79.0,-95.0,-79.0,-83.0,-79.0,-76.0,-65.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-79.0,-82.0,-79.0,-95.0,-95.0,-79.0,-80.0,-80.0,-95.0,-81.0,-79.0,-95.0,-95.0,-95.0,-83.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
143,-62.0,-69.0,-79.0,-70.0,-63.0,-63.0,-67.0,-70.0,-72.0,-79.0,-69.0,-79.0,-70.0,-76.0,-95.0,-62.0,-72.0,-73.0,-69.0,-69.0,-70.0,-71.0,-68.0,-69.0,-68.0,-71.0,-69.0,-79.0,-77.0,-62.0,-72.0,-72.0,-79.0,-95.0,-75.0,-79.0,-95.0,-79.0,-95.0,-79.0,-83.0,-79.0,-76.0,-62.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-80.0,-81.0,-82.0,-95.0,-95.0,-82.0,-83.0,-81.0,-95.0,-83.0,-81.0,-95.0,-95.0,-95.0,-83.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
144,-62.0,-68.0,-79.0,-69.0,-63.0,-63.0,-70.0,-69.0,-73.0,-79.0,-69.0,-79.0,-70.0,-76.0,-95.0,-62.0,-74.0,-74.0,-68.0,-69.0,-69.0,-69.0,-70.0,-68.0,-69.0,-71.0,-69.0,-79.0,-77.0,-63.0,-72.0,-72.0,-79.0,-95.0,-75.0,-79.0,-95.0,-79.0,-95.0,-79.0,-83.0,-79.0,-76.0,-62.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-79.0,-81.0,-82.0,-95.0,-95.0,-82.0,-81.0,-80.0,-95.0,-82.0,-82.0,-95.0,-95.0,-95.0,-83.0,-95.0,-81.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
145,-65.0,-66.0,-73.0,-70.0,-66.0,-66.0,-66.0,-75.0,-73.0,-74.0,-65.0,-72.0,-71.0,-76.0,-72.0,-66.0,-72.0,-72.0,-70.0,-69.0,-79.0,-72.0,-66.0,-66.0,-67.0,-70.0,-76.0,-74.0,-76.0,-68.0,-73.0,-72.0,-95.0,-95.0,-75.0,-74.0,-95.0,-74.0,-73.0,-73.0,-83.0,-74.0,-95.0,-68.0,-95.0,-95.0,-83.0,-76.0,-83.0,-83.0,-83.0,-95.0,-95.0,-83.0,-82.0,-83.0,-77.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-81.0,-80.0,-83.0,-95.0,-76.0,-83.0,-83.0,-81.0,-95.0,-81.0,-81.0,-95.0,-95.0,-95.0,-95.0,-95.0,-81.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0
146,-68.0,-68.0,-75.0,-68.0,-66.0,-69.0,-66.0,-74.0,-73.0,-75.0,-68.0,-72.0,-68.0,-74.0,-72.0,-68.0,-74.0,-73.0,-67.0,-66.0,-74.0,-67.0,-68.0,-68.0,-69.0,-68.0,-73.0,-75.0,-74.0,-68.0,-74.0,-72.0,-95.0,-95.0,-73.0,-75.0,-95.0,-74.0,-73.0,-75.0,-83.0,-76.0,-95.0,-68.0,-95.0,-95.0,-83.0,-76.0,-83.0,-83.0,-83.0,-95.0,-95.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-75.0,-76.0,-75.0,-95.0,-76.0,-76.0,-75.0,-75.0,-95.0,-75.0,-75.0,-95.0,-95.0,-95.0,-95.0,-95.0,-75.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0
147,-63.0,-69.0,-76.0,-62.0,-66.0,-64.0,-69.0,-79.0,-74.0,-76.0,-69.0,-73.0,-61.0,-74.0,-68.0,-63.0,-74.0,-74.0,-61.0,-61.0,-74.0,-62.0,-70.0,-70.0,-69.0,-68.0,-73.0,-76.0,-78.0,-63.0,-74.0,-73.0,-95.0,-95.0,-73.0,-77.0,-95.0,-76.0,-73.0,-77.0,-83.0,-77.0,-95.0,-63.0,-95.0,-95.0,-83.0,-76.0,-83.0,-83.0,-83.0,-95.0,-95.0,-83.0,-82.0,-83.0,-80.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-76.0,-83.0,-95.0,-76.0,-83.0,-75.0,-75.0,-95.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0
148,-68.0,-74.0,-79.0,-61.0,-66.0,-67.0,-67.0,-78.0,-70.0,-79.0,-73.0,-70.0,-61.0,-78.0,-68.0,-68.0,-70.0,-70.0,-61.0,-61.0,-74.0,-61.0,-70.0,-73.0,-74.0,-61.0,-78.0,-79.0,-78.0,-67.0,-74.0,-70.0,-95.0,-95.0,-73.0,-79.0,-95.0,-79.0,-73.0,-79.0,-83.0,-79.0,-95.0,-70.0,-95.0,-95.0,-83.0,-73.0,-74.0,-73.0,-72.0,-82.0,-95.0,-74.0,-73.0,-73.0,-80.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-77.0,-78.0,-78.0,-95.0,-72.0,-78.0,-78.0,-77.0,-95.0,-78.0,-78.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0
149,-65.0,-69.0,-74.0,-70.0,-66.0,-66.0,-69.0,-79.0,-67.0,-74.0,-69.0,-67.0,-68.0,-79.0,-68.0,-66.0,-65.0,-67.0,-69.0,-68.0,-74.0,-69.0,-68.0,-69.0,-69.0,-61.0,-79.0,-74.0,-79.0,-66.0,-65.0,-67.0,-95.0,-95.0,-79.0,-74.0,-95.0,-79.0,-73.0,-74.0,-83.0,-74.0,-95.0,-70.0,-95.0,-95.0,-83.0,-83.0,-83.0,-82.0,-83.0,-82.0,-95.0,-83.0,-82.0,-83.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-78.0,-79.0,-80.0,-95.0,-83.0,-78.0,-80.0,-79.0,-95.0,-79.0,-78.0,-95.0,-95.0,-95.0,-95.0,-95.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0
150,-70.0,-77.0,-78.0,-72.0,-79.0,-71.0,-71.0,-79.0,-81.0,-82.0,-76.0,-83.0,-68.0,-79.0,-79.0,-71.0,-81.0,-82.0,-72.0,-79.0,-79.0,-72.0,-77.0,-76.0,-77.0,-67.78075396825396,-79.0,-78.0,-79.0,-70.0,-83.0,-81.0,-78.0,-95.0,-79.0,-78.0,-95.0,-95.0,-79.0,-78.0,-95.0,-79.0,-95.0,-71.0,-79.0,-79.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-79.0,-83.0,-83.0,-83.0,-83.0,-78.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-77.0,-79.0,-95.0,-95.0,-95.0,-95.0,-82.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
151,-79.0,-79.0,-79.0,-69.0,-79.0,-80.0,-79.0,-79.0,-82.0,-82.0,-79.0,-83.0,-68.0,-79.0,-79.0,-79.0,-82.0,-83.0,-68.0,-79.0,-79.0,-70.0,-79.0,-79.0,-79.0,-67.78075396825396,-79.0,-79.0,-79.0,-80.0,-83.0,-82.0,-79.0,-95.0,-79.0,-79.0,-95.0,-95.0,-79.0,-78.0,-95.0,-79.0,-95.0,-79.0,-79.0,-79.0,-83.0,-83.0,-83.0,-83.0,-82.0,-95.0,-79.0,-83.0,-83.0,-82.0,-83.0,-78.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-79.0,-79.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
152,-81.0,-79.0,-78.0,-69.0,-79.0,-81.0,-80.0,-79.0,-77.0,-77.0,-79.0,-79.0,-68.0,-79.0,-79.0,-80.0,-77.0,-77.0,-68.0,-79.0,-79.0,-71.0,-78.0,-79.0,-79.0,-67.78075396825396,-79.0,-79.0,-79.0,-80.0,-79.0,-77.0,-79.0,-95.0,-79.0,-78.0,-95.0,-79.0,-79.0,-78.0,-95.0,-79.0,-79.0,-79.0,-77.75,-79.0,-83.0,-83.0,-83.0,-83.0,-83.0,-95.0,-79.0,-83.0,-83.0,-83.0,-83.0,-78.0,-79.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-79.0,-82.0,-83.0,-95.0,-83.0,-95.0,-83.0,-95.0,-95.0,-83.0,-95.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
153,-75.0,-79.0,-79.0,-70.0,-79.0,-76.0,-75.0,-79.0,-77.0,-82.0,-79.0,-79.0,-70.0,-79.0,-79.0,-75.0,-82.0,-82.0,-68.0,-79.0,-79.0,-71.0,-79.0,-79.0,-79.0,-70.0,-79.0,-78.0,-79.0,-75.0,-79.0,-77.0,-79.0,-95.0,-79.0,-79.0,-95.0,-79.0,-79.0,-78.0,-95.0,-79.0,-79.0,-75.0,-76.0,-76.0,-83.0,-83.0,-81.0,-81.0,-83.0,-95.0,-79.0,-83.0,-83.0,-82.0,-81.0,-77.0,-78.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-79.0,-76.0,-83.0,-95.0,-83.0,-95.0,-83.0,-95.0,-95.0,-83.0,-95.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
154,-77.0,-79.0,-79.0,-70.0,-79.0,-78.0,-79.0,-79.0,-78.0,-78.0,-79.0,-79.0,-69.0,-79.0,-79.0,-77.0,-77.0,-78.0,-69.0,-69.0,-69.0,-70.0,-79.0,-79.0,-79.0,-69.0,-69.0,-79.0,-79.0,-79.0,-79.0,-77.0,-79.0,-95.0,-79.0,-79.0,-77.0,-79.0,-79.0,-79.0,-95.0,-79.0,-79.0,-76.0,-77.0,-77.0,-83.0,-83.0,-83.0,-83.0,-83.0,-75.0,-76.0,-83.0,-83.0,-83.0,-82.0,-76.0,-77.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-77.0,-76.0,-83.0,-83.0,-83.0,-95.0,-83.0,-95.0,-95.0,-83.0,-95.0,-83.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
155,-75.0,-79.0,-76.0,-65.0,-75.0,-75.0,-75.0,-68.0,-68.0,-67.0,-79.0,-68.0,-63.0,-76.69600938967136,-95.0,-75.0,-68.0,-68.0,-66.25,-72.0,-67.75,-67.25,-79.0,-78.0,-79.0,-67.78075396825396,-79.0,-75.0,-76.76741293532338,-74.0,-68.0,-67.0,-75.0,-79.0,-76.61282051282052,-75.0,-95.0,-95.0,-95.0,-75.0,-95.0,-76.0,-79.0,-74.0,-95.0,-83.0,-95.0,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-83.0,-95.0,-83.0,-83.0,-82.5,-83.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-82.5,-95.0,-83.0,-81.0,-95.0,-83.0,-95.0,-82.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
156,-72.0,-79.0,-76.0,-66.0,-75.0,-75.0,-72.0,-67.0,-70.0,-68.0,-79.0,-76.0,-63.0,-76.69600938967136,-95.0,-72.0,-68.0,-68.0,-66.0,-65.0,-68.0,-67.0,-79.0,-79.0,-79.0,-67.78075396825396,-79.0,-76.0,-76.76741293532338,-72.0,-68.0,-67.0,-75.0,-79.0,-76.61282051282052,-76.0,-95.0,-95.0,-95.0,-76.0,-95.0,-77.0,-79.0,-73.0,-95.0,-83.0,-95.0,-83.0,-83.0,-83.0,-83.0,-95.0,-82.0,-83.0,-95.0,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-82.0,-95.0,-83.0,-81.0,-95.0,-83.0,-95.0,-82.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
157,-72.0,-79.0,-75.0,-66.0,-75.0,-75.0,-73.0,-67.0,-68.0,-70.0,-79.0,-76.0,-63.0,-76.69600938967136,-95.0,-72.0,-69.0,-68.0,-66.0,-65.0,-68.0,-67.0,-79.0,-79.0,-79.0,-67.78075396825396,-79.0,-76.0,-76.76741293532338,-75.0,-68.0,-69.0,-75.0,-79.0,-76.61282051282052,-75.0,-83.0,-95.0,-95.0,-75.0,-95.0,-76.0,-79.0,-74.0,-83.0,-82.0,-95.0,-83.0,-83.0,-83.0,-83.0,-95.0,-83.0,-83.0,-95.0,-83.0,-83.0,-81.0,-83.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-82.0,-95.0,-83.0,-81.0,-95.0,-83.0,-95.0,-82.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-83.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0,-95.0
